airport,airport_name,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,lat,lon,elevation,arr_flights,arr_del15,arr_cancelled,delay_rate
MDW,"Chicago, IL: Chicago Midway International",10957.168030207678,2720.3089993706735,659.1258653241032,2256.421019509125,29.249842668344872,5292.062303335431,41.785999,-87.752403,620.0,1886063.0,331304.0,35707.0,17.565903153818297
MEI,"Meridian, MS: Key Field",1190.6404958677685,538.7685950413223,129.29338842975207,138.37190082644628,0.34710743801652894,383.8595041322314,32.3326,-88.7519,297.0,16929.0,3697.0,450.0,21.83826569791482
MEM,"Memphis, TN: Memphis International",2885.4938106390096,1048.1261291401806,168.47440615590497,597.1716293074606,5.3713616594178655,1066.3502843760455,35.0424,-89.9767,341.0,841067.0,152871.0,16468.0,18.17584092587154
MFE,"Mission/McAllen/Edinburg, TX: McAllen International",1018.596268023749,386.28837998303646,89.10856658184902,147.65648854961833,1.7591178965224767,393.78371501272267,26.176141,-98.237965,107.0,92543.0,19380.0,1976.0,20.941616329706193
MFR,"Medford, OR: Rogue Valley International - Medford",1918.4952681388013,849.2917981072555,124.71924290220821,198.17350157728706,2.0709779179810726,744.2397476340694,42.37419891357422,-122.8730010986328,1335.0,118879.0,21285.0,2254.0,17.904760302492452
MGM,"Montgomery, AL: Montgomery Regional",1317.125,554.6919191919192,169.6300505050505,185.5921717171717,2.3396464646464645,404.8712121212121,32.300598,-86.393997,221.0,80197.0,16349.0,1601.0,20.386049353467087
MGW,"Morgantown, WV: Morgantown Municipal Walter L Bill Hart Field",1889.375,588.0,483.25,109.0,0.0,709.125,39.643305,-79.917598,1248.0,462.0,110.0,24.0,23.809523809523807
MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",1003.9734848484849,301.8560606060606,143.625,175.38636363636363,0.3446969696969697,382.7613636363636,39.14099884033203,-96.6707992553711,1057.0,22491.0,4494.0,604.0,19.981325863678805
MHT,"Manchester, NH: Manchester Boston Regional",1725.2305103757712,564.7128435221537,97.5703869882221,266.3163208076276,2.951205832865956,793.6797532249019,42.932598,-71.435699,266.0,269132.0,55643.0,5369.0,20.67498476583981
MIA,"Miami, FL: Miami International",9450.991239048812,3301.3704630788484,452.706299541093,2166.971631205674,21.538589904046724,3508.351689612015,25.79319953918457,-80.29060363769531,8.0,1739464.0,356118.0,27830.0,20.472858305776953
MKC,"Kansas City, MO: Charles B. Wheeler Downtown",0.0,0.0,0.0,0.0,0.0,0.0,39.123199,-94.592796,759.0,1.0,0.0,0.0,0.0
MKE,"Milwaukee, WI: General Mitchell International",2718.954945799458,957.1957994579946,143.70663956639567,473.1029810298103,3.3268970189701896,1141.6226287262873,42.947201,-87.896599,723.0,707748.0,141144.0,13519.0,19.942691466454164
MKG,"Muskegon, MI: Muskegon County",667.2151898734177,278.373417721519,38.30379746835443,78.4367088607595,0.0,272.1012658227848,43.169498,-86.238197,629.0,9371.0,1691.0,500.0,18.045032547220146
MKK,"Hoolehua, HI: Molokai",648.3191489361702,250.93617021276594,34.42553191489362,41.59574468085106,0.425531914893617,320.93617021276594,21.152901,-157.095993,454.0,3707.0,500.0,77.0,13.48799568384138
MLB,"Melbourne, FL: Melbourne Orlando International",795.1778140293637,319.41435562805873,72.72920065252855,143.49918433931484,0.7536704730831973,258.78140293637847,28.1028,-80.645302,33.0,47260.0,8965.0,786.0,18.969530258146424
MLI,"Moline, IL: Quad Cities International",1170.7763744427934,427.9138187221397,92.56240713224369,184.1812778603269,1.152303120356612,464.9665676077266,41.448502,-90.5075,590.0,119365.0,25922.0,3159.0,21.71658358815398
MLU,"Monroe, LA: Monroe Regional",1067.3636363636363,439.17411402157165,127.70416024653312,156.0708782742681,1.5947611710323575,342.81972265023114,32.510899,-92.037697,79.0,58738.0,11346.0,1331.0,19.31628587966904
MMH,"Mammoth Lakes, CA: Mammoth Lakes Airport",520.6417910447761,221.49253731343285,44.17910447761194,49.223880597014926,0.40298507462686567,205.34328358208955,37.625381,-118.84306,7135.0,2942.0,520.0,446.0,17.675050985724
MOB,"Mobile, AL: Mobile Regional",1187.7542997542998,466.87469287469287,123.92956592956592,200.33906633906633,1.5151515151515151,395.0958230958231,30.6912,-88.242798,219.0,123268.0,24276.0,2784.0,19.693675568679623
MOD,"Modesto, CA: Modesto City-County-Harry Sham Field",1962.015037593985,761.1052631578947,29.278195488721803,90.52631578947368,0.5488721804511278,1080.5563909774437,37.625801,-120.954002,97.0,19018.0,4585.0,1047.0,24.108739089283837
MOT,"Minot, ND: Minot International",888.5867446393762,399.1325536062378,128.5399610136452,139.61793372319687,0.6042884990253411,220.69200779727095,48.2593994140625,-101.27999877929688,1716.0,41624.0,7196.0,789.0,17.28810301748991
MQT,"Marquette, MI: Marquette Sawyer Regional",1095.811369509044,240.5684754521964,222.9250645994832,116.05426356589147,0.1421188630490956,516.1214470284237,46.3536,-87.395401,1221.0,20298.0,4922.0,599.0,24.248694452655435
MRY,"Monterey, CA: Monterey Regional",1481.1179554390565,599.0524246395806,69.09436435124509,153.35124508519004,2.673656618610747,656.9462647444299,36.58700180053711,-121.84300231933594,257.0,116123.0,19972.0,2684.0,17.19900450384506
MSN,"Madison, WI: Dane County Regional-Truax Field",1462.3850902184236,560.4715099715099,97.55128205128206,241.59591642924977,0.8494776828110161,561.9169040835708,43.1399,-89.337502,887.0,249654.0,51798.0,6150.0,20.747915114518495
MSO,"Missoula, MT: Missoula Montana",731.4580520732883,316.1234329797493,67.78688524590164,114.17839922854388,0.49758919961427195,232.87174541947925,46.91630173,-114.0910034,3206.0,89258.0,14502.0,859.0,16.247283156691836
MSP,"Minneapolis, MN: Minneapolis-St Paul International",8507.011373329542,3294.9567813477397,648.9459766846744,1781.1273812908728,13.893943702018767,2768.0872903042364,44.880081,-93.221741,841.0,2874591.0,474321.0,38622.0,16.50046911021429
MSY,"New Orleans, LA: Louis Armstrong New Orleans International",2961.486876261898,997.1234496683011,150.69426016729162,543.379290452841,6.460917219498125,1263.828958753966,29.993401,-90.258003,4.0,963347.0,188457.0,16648.0,19.562732847042653
MTH,"Marathon, FL: The Florida Keys Marathon International",368.8,288.2,0.0,50.6,0.0,30.0,24.726101,-81.051399,5.0,127.0,31.0,1.0,24.409448818897637
MTJ,"Montrose/Delta, CO: Montrose Regional",482.27272727272725,201.54807692307693,34.24213286713287,67.2465034965035,0.8653846153846154,178.37062937062936,38.5098,-107.893997,5759.0,49620.0,9708.0,990.0,19.564691656590085
MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",702.8156028368794,286.7659574468085,35.05673758865248,115.68085106382979,0.7730496453900709,264.5390070921986,41.3931007385,-70.6143035889,67.0,7488.0,1399.0,196.0,18.683226495726498
MWH,"Moses Lake, WA: Grant County International",115.76923076923077,27.23076923076923,6.0,2.769230769230769,0.0,79.76923076923077,47.20769882,-119.3199997,1189.0,675.0,37.0,11.0,5.481481481481482
MYR,"Myrtle Beach, SC: Myrtle Beach International",1160.165674066053,415.41093665403355,78.14618299945859,268.2122360584732,2.5923118570655115,395.8040064970222,33.679699,-78.928299,25.0,183053.0,35422.0,3938.0,19.350679857746115
OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",909.6405919661734,373.8477801268499,85.55813953488372,118.08879492600423,1.1162790697674418,331.0295983086681,34.829201,-77.612099,94.0,37561.0,6924.0,729.0,18.43401400388701
OAK,"Oakland, CA: Oakland International",4014.1644462947543,1203.959616985845,73.10824313072439,501.20857618651127,12.489592006661116,2223.3984179850127,37.720085,-122.221184,9.0,1147679.0,205324.0,16304.0,17.89036829984691
OGD,"Ogden, UT: Ogden-Hinckley",63.333333333333336,28.863636363636363,2.3181818181818183,11.333333333333334,0.0,20.818181818181817,41.195899963379,-112.0120010376,4473.0,478.0,87.0,18.0,18.200836820083683
OGG,"Kahului, HI: Kahului Airport",1770.9801136363637,915.4369318181818,41.93409090909091,284.59659090909093,5.206818181818182,523.8056818181818,20.896263,-156.431837,54.0,496571.0,61028.0,3637.0,12.289884024640987
OGS,"Ogdensburg, NY: Ogdensburg International",684.0882352941177,469.22058823529414,50.1764705882353,34.9264705882353,0.27941176470588236,129.48529411764707,44.6819,-75.4655,297.0,2211.0,377.0,124.0,17.051108095884217
OKC,"Oklahoma City, OK: Okc Will Rogers International",1961.510847457627,727.9881355932204,130.60915254237287,286.76440677966104,2.5454237288135593,813.6037288135593,35.393388,-97.598248,1295.0,479965.0,103848.0,7760.0,21.63657766712156
OMA,"Omaha, NE: Eppley Airfield",1742.1939024390244,642.555487804878,108.44878048780488,276.6283536585366,2.5185975609756097,712.0426829268292,41.3032,-95.894096,984.0,500879.0,104045.0,7794.0,20.772481976684986
OME,"Nome, AK: Nome Airport",519.3972602739726,149.6164383561644,44.63356164383562,62.832191780821915,3.1198630136986303,259.19520547945206,64.51219940185547,-165.44500732421875,37.0,19257.0,3218.0,670.0,16.710806459988575
ONT,"Ontario, CA: Ontario International",2225.7331109257716,773.6930775646372,65.85613010842368,234.23603002502085,5.668890742285238,1146.2789824854044,34.056,-117.600998,944.0,575967.0,107940.0,6630.0,18.740657016808253
ORD,"Chicago, IL: Chicago O'Hare International",31066.169991570667,7264.100309075583,1345.4290531048048,11668.651587524586,25.51278449002529,10762.476257375667,41.9786,-87.9048,680.0,7114025.0,1529219.0,215604.0,21.49583393367327
ORF,"Norfolk, VA: Norfolk International",1694.7351387054161,617.844782034346,117.01354029062087,286.1489431968296,2.3844121532364597,671.3434610303831,36.895341,-76.201,26.0,405889.0,86430.0,9168.0,21.293999098275638
ORH,"Worcester, MA: Worcester Regional",671.4453125,311.20703125,43.9140625,81.5390625,1.23046875,233.5546875,42.2673,-71.875702,1009.0,12562.0,2492.0,525.0,19.8376054768349
OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",839.5560975609756,223.94146341463414,22.35609756097561,86.04878048780488,0.08780487804878048,507.1219512195122,43.41709899902344,-124.24600219726562,17.0,9799.0,2751.0,253.0,28.07429329523421
OTZ,"Kotzebue, AK: Ralph Wien Memorial",503.22945205479454,196.67465753424656,41.38356164383562,72.11301369863014,2.191780821917808,190.8664383561644,66.88469696,-162.598999,14.0,19153.0,3053.0,573.0,15.94006160914739
OWB,"Owensboro, KY: Owensboro Daviess County Regional",102.12903225806451,42.483870967741936,5.354838709677419,15.193548387096774,0.0,39.096774193548384,37.74010086,-87.16680145,407.0,543.0,120.0,25.0,22.099447513812155
OXR,"Oxnard/Ventura, CA: Oxnard",507.6235294117647,282.29411764705884,21.41176470588235,23.95294117647059,2.0470588235294116,177.91764705882352,34.200801849365,-119.20700073242,45.0,10352.0,1073.0,196.0,10.36514683153014
PAE,"Everett, WA: Seattle Paine Field International",1565.591836734694,393.85714285714283,44.16326530612245,286.15646258503403,3.510204081632653,837.9047619047619,47.9063,-122.281998,606.0,25231.0,4307.0,658.0,17.07027069874361
PAH,"Paducah, KY: Barkley Regional",824.0451612903225,361.3677419354839,33.9741935483871,89.6774193548387,0.18064516129032257,338.8451612903226,37.06079864501953,-88.7738037109375,410.0,9843.0,1854.0,390.0,18.83572081682414
PBG,"Plattsburgh, NY: Plattsburgh International",596.1764705882352,315.38235294117646,50.36274509803921,92.63235294117646,0.8088235294117647,136.99019607843138,44.650901794433594,-73.46810150146484,234.0,7280.0,1275.0,258.0,17.513736263736263
PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",3047.9408688656476,1000.0526950925181,126.48230088495575,779.3946098149638,5.680611423974256,1136.3306516492357,26.683201,-80.095596,19.0,563893.0,129465.0,9058.0,22.959142957972524
PDX,"Portland, OR: Portland International",3888.212516297262,1313.7578226857888,144.13787483702737,617.658409387223,9.829530638852672,1802.8288787483702,45.588699,-122.598,31.0,1331532.0,230485.0,13829.0,17.30976048641715
PFN,"Panama City, FL: Bay County",1776.4949494949494,790.6919191919192,279.54545454545456,360.1818181818182,0.5555555555555556,345.520202020202,,,,23422.0,6244.0,548.0,26.658696951583984
PGD,"Punta Gorda, FL: Punta Gorda Airport",10284.397959183674,2832.7551020408164,798.8979591836735,2465.969387755102,23.479591836734695,4163.2959183673465,26.9202,-81.990501,26.0,46016.0,12732.0,1256.0,27.66863699582754
PGV,"Greenville, NC: Pitt Greenville",886.8461538461538,208.41346153846155,114.17307692307692,98.48076923076923,1.3557692307692308,464.4230769230769,35.635535,-77.384262,26.0,7931.0,1359.0,284.0,17.135291892573445
PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",1341.3391304347826,387.45217391304345,93.33188405797101,209.5782608695652,0.8028985507246377,650.1739130434783,37.131901,-76.492996,42.0,77854.0,15597.0,1452.0,20.033652734605802
PHL,"Philadelphia, PA: Philadelphia International",8778.9960496614,2239.245485327314,460.57562076749434,2940.1165349887133,11.382336343115124,3127.676072234763,39.871899,-75.241096,36.0,2254427.0,479254.0,51121.0,21.258350791575864
PHX,"Phoenix, AZ: Phoenix Sky Harbor International",10251.602957906713,3708.1021046643914,375.60409556313994,1788.1197383390215,29.415244596131966,4350.361774744028,33.435302,-112.005905,1135.0,3913811.0,655619.0,46527.0,16.75142207940036
PIA,"Peoria, IL: General Downing - Peoria International",1164.7927927927929,395.83423423423426,105.24054054054054,187.79189189189188,1.0468468468468468,474.8792792792793,40.6642,-89.693298,660.0,98112.0,21058.0,3313.0,21.4632257012394
PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",1020.8230769230769,450.9,46.83076923076923,62.5,0.0,460.5923076923077,31.4671,-89.337097,298.0,6985.0,1404.0,166.0,20.10021474588404
PIE,"St. Petersburg, FL: St Pete Clearwater International",10251.322314049587,2936.595041322314,837.5123966942149,2048.809917355372,22.33884297520661,4406.06611570248,27.9102,-82.687401,11.0,64289.0,15450.0,1782.0,24.032105025743128
PIH,"Pocatello, ID: Pocatello Regional",518.544776119403,282.69029850746267,68.5223880597015,80.61940298507463,0.3619402985074627,86.35074626865672,42.9098014831543,-112.59600067138672,4452.0,26247.0,2691.0,264.0,10.25260029717682
PIR,"Pierre, SD: Pierre Regional",709.2682926829268,430.6829268292683,84.65853658536585,60.41463414634146,0.0,133.5121951219512,44.38270187,-100.2860031,1744.0,1879.0,286.0,62.0,15.220862160723788
PIT,"Pittsburgh, PA: Pittsburgh International",2652.8427236315088,896.226702269693,139.4064085447263,460.543391188251,4.235781041388518,1152.43044058745,40.491501,-80.232903,1203.0,890089.0,173011.0,16241.0,19.43749445280191
PLN,"Pellston, MI: Pellston Regional Emmet County",863.8702702702702,473.41621621621624,200.7783783783784,66.27027027027027,2.016216216216216,121.3891891891892,45.57089996,-84.79669952,721.0,12444.0,1887.0,303.0,15.163934426229508
PMD,"Palmdale, CA: Palmdale USAF Plant 42",545.65,214.0,0.0,41.2,0.0,290.45,34.629398,-118.084999,2543.0,1121.0,199.0,36.0,17.752007136485283
PNS,"Pensacola, FL: Pensacola International",1253.7463343108504,443.71309872922774,107.50879765395895,223.29276637341152,2.0483870967741935,477.183284457478,30.4734,-87.1866,121.0,224192.0,45185.0,4377.0,20.154599628889525
PPG,"Pago Pago, TT: Pago Pago International",172.44776119402985,124.2089552238806,40.61940298507463,0.22388059701492538,2.8059701492537314,4.58955223880597,,,,1241.0,277.0,5.0,22.320709105560034
PQI,"Presque Isle/Houlton, ME: Presque Isle International",1203.9655172413793,373.367816091954,185.68965517241378,156.42528735632183,0.0,488.48275862068965,46.688999,-68.0448,534.0,3961.0,1136.0,269.0,28.67962635698056
PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",1182.3809523809523,498.75,94.48809523809524,54.51190476190476,0.5833333333333334,534.047619047619,34.654499,-112.419998,5045.0,5132.0,925.0,58.0,18.024162120031175
PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",1310.3685897435898,574.0192307692307,139.15705128205127,149.4375,3.219551282051282,444.5352564102564,46.264702,-119.119003,410.0,92628.0,14653.0,1174.0,15.819190741460465
PSE,"Ponce, PR: Mercedita",805.4820846905537,337.9771986970684,29.504885993485342,118.89902280130293,2.273615635179153,316.8273615635179,,,,15071.0,4111.0,319.0,27.27755291619667
PSG,"Petersburg, AK: Petersburg James A Johnson",650.0187969924812,124.74436090225564,45.97744360902256,73.82706766917293,2.06390977443609,403.406015037594,56.80170059,-132.9450073,111.0,16022.0,3142.0,296.0,19.610535513668705
PSM,"Portsmouth, NH: Portsmouth International at Pease",298.4343434343434,142.68686868686868,42.61616161616162,55.63636363636363,1.8888888888888888,55.60606060606061,43.0778999329,-70.8233032227,100.0,2792.0,434.0,61.0,15.544412607449857
PSP,"Palm Springs, CA: Palm Springs International",1419.461367426348,536.5764313507505,60.61812117843246,201.650917176209,2.1078376876042246,618.5080600333519,33.8297,-116.507004,477.0,263344.0,47796.0,3293.0,18.149644571359136
PUB,"Pueblo, CO: Pueblo Memorial",734.3483146067416,411.6292134831461,74.95505617977528,62.87640449438202,0.550561797752809,184.3370786516854,38.289101,-104.497002,4726.0,4528.0,697.0,119.0,15.393109540636043
PUW,"Pullman, WA: Pullman Moscow Regional",554.0989010989011,199.3846153846154,23.065934065934066,89.6923076923077,0.3956043956043956,241.56043956043956,46.741601,-117.11163,2556.0,8587.0,1200.0,261.0,13.974612786770699
PVD,"Providence, RI: Rhode Island Tf Green International",1723.4762946754195,589.691466083151,92.21188913202042,280.6451495258935,3.4576951130561633,757.4700948212983,41.725038,-71.425668,55.0,410026.0,83157.0,8083.0,20.280909015525843
PVU,"Provo, UT: Provo Municipal",2438.4444444444443,874.2407407407408,260.8611111111111,319.212962962963,4.75,979.3796296296297,40.2192,-111.723,4497.0,10350.0,2899.0,270.0,28.009661835748794
PWM,"Portland, ME: Portland International Jetport",1142.9381177481737,409.3966480446927,90.09325311559948,204.53115599484315,1.132359260850881,437.78470133218735,43.646198,-70.309303,76.0,197203.0,42608.0,6241.0,21.60616217806017
RAP,"Rapid City, SD: Rapid City Regional",946.5418803418803,381.0965811965812,94.11794871794872,135.77777777777777,1.0623931623931624,334.4871794871795,44.0452995300293,-103.05699920654295,3204.0,103149.0,18492.0,2089.0,17.927464153796933
RCA,"Rapid City, SD: Ellsworth AFB",0.0,0.0,0.0,0.0,0.0,0.0,44.14500046,-103.1039963,3276.0,1.0,0.0,0.0,0.0
RDD,"Redding, CA: Redding Regional",1548.2323232323233,644.2053872053872,32.4983164983165,121.96632996632997,1.9158249158249159,747.6464646464647,40.50899887,-122.2929993,505.0,32483.0,7066.0,869.0,21.75291691038389
RDM,"Bend/Redmond, OR: Roberts Field",1749.8670309653917,736.8251366120219,138.95992714025502,174.30418943533698,3.6903460837887065,696.0874316939891,44.254101,-121.150002,3080.0,105538.0,16312.0,1629.0,15.456044268415168
RDU,"Raleigh/Durham, NC: Raleigh-Durham International",3899.419543429844,1298.1052338530067,214.0336859688196,688.3131959910913,6.091035634743875,1692.8763919821827,35.877602,-78.787498,435.0,1150705.0,236055.0,23924.0,20.513945798445302
RFD,"Rockford, IL: Chicago/Rockford International",620.5808823529412,259.4485294117647,59.05882352941177,100.15441176470588,3.573529411764706,198.34558823529412,42.1954,-89.097198,742.0,7525.0,1334.0,147.0,17.727574750830566
RHI,"Rhinelander, WI: Rhinelander/Oneida County",680.9590643274854,342.0701754385965,171.7251461988304,68.65497076023392,0.16374269005847952,98.34502923976608,45.63119888305664,-89.46749877929688,1624.0,11362.0,1431.0,239.0,12.594613624361909
RIC,"Richmond, VA: Richmond International",1831.962962962963,656.7181418706842,107.28060263653484,321.72975517890774,2.3992467043314503,743.8352165725047,37.505199,-77.319702,167.0,435029.0,93090.0,10095.0,21.3985734284381
RIW,"Riverton/Lander, WY: Central Wyoming Regional",721.5820895522388,431.2686567164179,94.64179104477611,60.28358208955224,1.7014925373134329,133.6865671641791,43.064201,-108.459999,5525.0,2955.0,487.0,80.0,16.480541455160743
RKS,"Rock Springs, WY: Southwest Wyoming Regional",755.6283185840708,358.2566371681416,56.876106194690266,120.99557522123894,0.6592920353982301,218.84070796460176,41.5942,-109.065001,6764.0,18901.0,2744.0,431.0,14.517750383577589
RNO,"Reno, NV: Reno/Tahoe International",1837.4753756260434,658.7779632721202,68.23080133555926,206.3034223706177,4.197412353923205,899.9657762938231,39.4991,-119.767998,4415.0,467034.0,88190.0,5114.0,18.882993529379018
ROA,"Roanoke, VA: Roanoke Blacksburg Regional",994.9511217948718,373.10737179487177,108.5360576923077,160.64342948717947,0.8565705128205128,351.8076923076923,37.3255,-79.975403,1175.0,95408.0,19295.0,2671.0,20.223670970987758
ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",1343.268924302789,462.6703187250996,86.49269588313413,228.4624833997344,1.552788844621514,564.0906374501992,43.1189,-77.672401,559.0,301572.0,66382.0,7649.0,22.011990503097103
ROP,"Rota, TT: Benjamin Taisacan Manglona International",42.2,16.8,0.0,10.4,0.0,15.0,,,,151.0,10.0,0.0,6.622516556291391
ROW,"Roswell, NM: Roswell Air Center",749.1567164179105,324.839552238806,95.66044776119404,84.24626865671642,1.9328358208955223,242.47761194029852,33.301601,-104.530998,3671.0,18212.0,3264.0,435.0,17.92224906654953
RST,"Rochester, MN: Rochester International",913.2861035422343,337.5286103542234,97.67711171662125,159.92234332425068,0.611716621253406,317.54632152588556,43.908298,-92.5,1317.0,55325.0,10769.0,2123.0,19.46497966561229
RSW,"Fort Myers, FL: Southwest Florida International",2739.460902255639,948.2714285714286,117.87406015037594,703.5169172932331,4.169548872180451,965.6289473684211,26.53619956970215,-81.75520324707031,30.0,654159.0,129398.0,10255.0,19.78081781340622
SAF,"Santa Fe, NM: Santa Fe Regional",1164.3151041666667,500.6770833333333,106.83072916666667,150.00520833333334,1.1822916666666667,405.6197916666667,35.6171,-106.088997,6348.0,32039.0,6369.0,726.0,19.878897593557852
SAN,"San Diego, CA: San Diego International",5131.080163838502,1695.7554125219426,205.59362200117027,949.5977179637215,11.218256290228204,2268.9151550614392,32.7336006165,-117.190002441,17.0,1861277.0,350658.0,23393.0,18.839646113931458
SAT,"San Antonio, TX: San Antonio International",2958.29777486911,1047.2280759162304,155.35896596858638,450.27814136125653,5.706806282722513,1299.7257853403141,29.533701,-98.469803,809.0,839051.0,170193.0,10769.0,20.28398750493117
SAV,"Savannah, GA: Savannah/Hilton Head International",1540.1570616883116,555.7199675324675,110.36282467532467,282.01339285714283,2.1400162337662336,589.9208603896104,32.127602,-81.202103,50.0,295532.0,62328.0,6889.0,21.090101917897215
SBA,"Santa Barbara, CA: Santa Barbara Municipal",1922.3638170974154,775.8061630218688,83.90258449304174,190.41948310139165,2.6172962226640157,869.6182902584493,34.426201,-119.839996,13.0,206519.0,34213.0,3744.0,16.56651446113917
SBN,"South Bend, IN: South Bend International",1466.5246511627906,630.3572093023256,146.5293023255814,187.81953488372093,0.9367441860465117,500.8818604651163,41.708698,-86.317299,799.0,112237.0,22931.0,2984.0,20.43087395422187
SBP,"San Luis Obispo, CA: San Luis Obispo County Regional",1808.384984025559,744.4297124600639,87.16453674121406,184.06709265175718,3.1629392971246006,789.5607028753993,35.236801147499996,-120.641998291,212.0,109687.0,18889.0,1781.0,17.220819240201664
SBY,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",1611.9120879120878,422.2307692307692,240.27472527472528,217.23076923076923,0.6373626373626373,731.5384615384615,38.34049987792969,-75.51029968261719,52.0,12457.0,2060.0,156.0,16.53688689090471
SCC,"Deadhorse, AK: Deadhorse Airport",384.8369565217391,136.68478260869566,69.72101449275362,45.278985507246375,0.3333333333333333,132.81884057971016,70.19470215,-148.4649963,65.0,14686.0,1930.0,232.0,13.14176766988969
SCE,"State College, PA: State College Regional",780.4,272.8209677419355,87.39354838709677,119.1774193548387,0.3258064516129032,300.68225806451613,40.849374,-77.84852,1239.0,39133.0,6872.0,1238.0,17.560626581146348
SCK,"Stockton, CA: Stockton Metro",725.8080808080808,240.97979797979798,74.81818181818181,122.54545454545455,4.111111111111111,283.35353535353534,37.893279,-121.238079,33.0,5127.0,1181.0,165.0,23.034913204603082
SDF,"Louisville, KY: Louisville Muhammad Ali International",1858.748595505618,676.6165730337078,110.0193117977528,311.061797752809,3.133075842696629,757.9178370786517,38.1744,-85.736,501.0,438001.0,90015.0,7857.0,20.551322942185063
SEA,"Seattle, WA: Seattle/Tacoma International",8806.668549905839,2923.1666666666665,396.1864406779661,2017.7118644067796,24.370998116760827,3445.072818581293,47.447943,-122.310276,433.0,2935787.0,532235.0,31423.0,18.12921032758848
SFB,"Sanford, FL: Orlando Sanford International",18410.79120879121,6046.406593406594,1264.2637362637363,2969.21978021978,58.20879120879121,8072.692307692308,28.777599334716797,-81.23750305175781,55.0,73402.0,20404.0,2554.0,27.797607694613223
SFO,"San Francisco, CA: San Francisco International",16144.482703903523,3639.8762297683274,539.7105680736274,6931.649317676928,18.836877181847033,5014.409711202793,37.619806,-122.374821,13.0,3220545.0,785978.0,60167.0,24.405123977463443
SGF,"Springfield, MO: Springfield-Branson National",1717.8163265306123,607.3681027966742,169.02191987906275,277.9342403628118,1.7906273620559334,661.7014361300076,37.245701,-93.388603,1268.0,176629.0,37846.0,4208.0,21.426832513347186
SGU,"St. George, UT: St George Regional",1619.0260223048326,824.3457249070632,147.73234200743494,223.3457249070632,1.513011152416357,422.08921933085503,37.036389,-113.510306,2941.0,60855.0,8362.0,302.0,13.740859419932628
SHD,"Staunton, VA: Shenandoah Valley Regional",1199.8196721311476,640.5737704918033,82.19672131147541,43.83606557377049,3.9672131147540983,429.24590163934425,38.263802,-78.8964,1201.0,3441.0,637.0,89.0,18.512060447544318
SHR,"Sheridan, WY: Sheridan County",720.6865671641791,363.910447761194,89.74626865671642,51.32835820895522,0.7313432835820896,214.97014925373134,44.76919937133789,-106.9800033569336,4021.0,3609.0,547.0,81.0,15.156553061789971
SHV,"Shreveport, LA: Shreveport Regional",1537.0643171806166,636.031718061674,167.00969162995594,235.19823788546256,1.6475770925110131,497.1770925110132,32.446602,-93.8256,258.0,144096.0,28820.0,3373.0,20.000555185431935
SIT,"Sitka, AK: Sitka Rocky Gutierrez",895.7961165048544,257.2168284789644,46.02588996763754,112.85436893203884,1.6084142394822007,478.0906148867314,57.04710006713867,-135.36199951171875,21.0,28857.0,5502.0,462.0,19.066431021935752
SJC,"San Jose, CA: Norman Y. Mineta San Jose International",3142.732288828338,1009.2878065395096,89.90020435967303,401.01294277929156,7.662465940054496,1634.8688692098092,37.362452,-121.929188,62.0,1122709.0,190450.0,14894.0,16.9634339797757
SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",840.393063583815,328.3150289017341,106.59537572254335,120.8728323699422,0.7890173410404624,283.8208092485549,31.35770034790039,-100.49600219726562,1919.0,31452.0,5536.0,881.0,17.601424392725423
SJU,"San Juan, PR: Luis Munoz Marin International",4358.981981981982,1899.9888712241655,221.18706942236355,882.8706942236354,17.542130365659776,1337.393216746158,,,,578046.0,136562.0,6841.0,23.6247634271321
SKA,"Spokane, WA: Fairchild AFB",0.0,0.0,0.0,0.0,0.0,0.0,47.615101,-117.655998,2461.0,1.0,0.0,0.0,0.0
SLC,"Salt Lake City, UT: Salt Lake City International",7333.563783237967,2879.9572534500167,503.0696735106025,1128.9518680578929,17.37866038370919,2804.2063278357455,40.78886,-111.979866,4227.0,2690793.0,384566.0,25200.0,14.291920634548996
SLE,"Salem, OR: McNary Field",567.3529411764706,367.5882352941176,30.823529411764707,74.11764705882354,1.8823529411764706,92.94117647058823,44.9095,-123.002998,214.0,880.0,281.0,1.0,31.931818181818183
SLN,"Salina, KS: Salina Regional",1305.1931818181818,549.7159090909091,146.9090909090909,107.63636363636364,0.0,500.9318181818182,38.79100036621094,-97.6521987915039,1288.0,5735.0,1146.0,132.0,19.982563208369662
